0,116816678026,0
1,116816678026,0
2,83923952999,80
3,1328650582,2730
4,22605854987,20
5,58615752610,30
6,22605854987,20
7,532136860887,130
8,3455926010,3260
9,116816678026,0
10,3102200144,2170
11,116816678026,0
12,738212101,1000
13,116816678026,0
14,31605549,52710
15,28443428754,10
16,365075794298,120
17,116816678026,0
18,37539059538,40
19,28443428754,10
20,116816678026,0
21,58615752610,30
22,116816678026,0
23,62152188039,60
24,116816678026,0
25,116816678026,0
26,116816678026,0
27,28443428754,10
28,116816678026,0
29,22605854987,20
30,1857566883,1580
31,6114618755,15430
32,6220199452,4550
33,3950614951,490
34,62152188039,60
35,243599899890,110
36,25873819,148720
37,116816678026,0
38,120841842458,70
39,261945538,45310
40,7508273879,400
41,116816678026,0
42,309180203,420
43,37539059538,40
44,116816678026,0
45,37539059538,40
46,120841842458,70
47,116816678026,0
48,3394700221,3130
49,116816678026,0
50,4987385485,2060
51,116816678026,0
52,89380553851,50
53,58615752610,30
54,3713064759,770
55,22605854987,20
56,4194633648,3380
57,107064603,69890
58,116816678026,0
59,116816678026,0
60,116816678026,0
61,116816678026,0
62,116816678026,0
63,5909918254,1060
64,22605854987,20
65,22605854987,20
66,116816678026,0
67,218034087182,90
68,58615752610,30
69,37539059538,40
70,22605854987,20
71,116816678026,0
72,37539059538,40
73,3906527886,5840
74,58615752610,30
75,1373022853,2960
76,116816678026,0
77,208751204,45490
78,116816678026,0
79,116816678026,0
80,116816678026,0
81,116816678026,0
82,116816678026,0
83,127197525,96320
84,62152188039,60
85,22605854987,20
86,89380553851,50
87,116816678026,0
88,1785855168,2710
89,116816678026,0
90,116816678026,0
91,116816678026,0
92,112451679,192480
93,116816678026,0
94,83923952999,80
95,116816678026,0
96,116816678026,0
97,22605854987,20
98,233442692,1110
99,116816678026,0
100,62152188039,60
101,3381494798,35780
102,116816678026,0
103,116816678026,0
104,28443428754,10
105,1609466204,200
106,37539059538,40
107,254327866275,100
108,63044974,73680
109,116816678026,0
110,116816678026,0
111,1945282466,1070
112,22605854987,20
113,2319021613,2550
114,116816678026,0
115,4252794387,2670
116,120841842458,70
117,28443428754,10
118,83923952999,80
119,28443428754,10
120,22605854987,20
121,22605854987,20
122,28443428754,10
123,118778201,157380
124,22605854987,20
125,116816678026,0
126,37539059538,40
127,96985577,150470
128,116816678026,0
129,62152188039,60
130,116816678026,0
131,22605854987,20
132,1232703065,2780
133,116816678026,0
134,28443428754,10
135,116816678026,0
136,116816678026,0
137,116816678026,0
138,22605854987,20
139,116816678026,0
140,22605854987,20
141,22605854987,20
142,116816678026,0
143,116816678026,0
144,58615752610,30
145,116816678026,0
146,116816678026,0
147,116816678026,0
148,62152188039,60
149,3174985917,1510
150,81814522,58200
151,116816678026,0
152,92173967,217210
153,3348883673,3270
154,1331532529,2180
155,116816678026,0
156,55428608,119340
157,116816678026,0
158,28443428754,10
159,412403178,910
160,37539059538,40
161,22605854987,20
162,5914663573,2540
163,116816678026,0
164,632754136,870
165,264883379,320
166,116816678026,0
167,860331594,1610
168,3316810031,340
169,22605854987,20
170,106166716,232220
171,89380553851,50
172,935854727,840
173,116816678026,0
174,116816678026,0
175,116816678026,0
176,116816678026,0
177,1331117988,1880
178,22605854987,20
179,116816678026,0
180,116816678026,0
181,317874860,640
182,116816678026,0
183,116816678026,0
184,2838151576,190
185,1900964747,1550
186,28443428754,10
187,116816678026,0
188,116816678026,0
189,22605854987,20
190,22605854987,20
191,58615752610,30
192,22605854987,20
193,123969741,155930
194,28443428754,10
195,116816678026,0
196,28443428754,10
197,28443428754,10
198,116816678026,0
199,116816678026,0
200,22605854987,20
201,116816678026,0
202,37539059538,40
203,116816678026,0
204,116816678026,0
205,3076934659,2820
206,22605854987,20
207,116816678026,0
208,149865799,88400
209,2113955463,2700
210,89380553851,50
211,116816678026,0
212,1654474713,170
213,167755374,130
214,87207162,150
215,108984544,89660
216,116816678026,0
217,409375759,680
218,218034087182,90
219,22605854987,20
220,22605854987,20
221,37539059538,40
222,22605854987,20
223,2276527899,2520
224,116816678026,0
225,5626142530,950
226,116816678026,0
227,22605854987,20
228,37539059538,40
229,116816678026,0
230,11472732373,4100
231,116816678026,0
232,116816678026,0
233,83923952999,80
234,37539059538,40
235,116816678026,0
236,116816678026,0
237,116816678026,0
238,252953180,570
239,2838151576,190
240,116816678026,0
241,116816678026,0
242,5303058995,3170
243,116816678026,0
244,116816678026,0
245,116816678026,0
246,44871830,40
247,112314865,355240
248,1074475596,270
249,116816678026,0
250,116816678026,0
251,116816678026,0
252,37539059538,40
253,254327866275,100
254,116816678026,0
255,116816678026,0
256,116816678026,0
257,116816678026,0
258,378376707,520
259,28443428754,10
260,58615752610,30
261,116816678026,0
262,116816678026,0
263,8874451764,7360
264,116816678026,0
265,243599899890,110
266,116816678026,0
267,58615752610,30
268,22605854987,20
269,116816678026,0
270,37539059538,40
271,116816678026,0
272,116816678026,0
273,116816678026,0
274,37539059538,40
275,6585747600,5120
276,116816678026,0
277,86806299,244640
278,3076934659,2820
279,44871830,40
280,116816678026,0
281,89380553851,50
282,610112120575,140
283,116816678026,0
284,116816678026,0
285,116816678026,0
286,120841842458,70
287,116816678026,0
288,116816678026,0
289,91095207,120
290,22605854987,20
291,116816678026,0
292,28443428754,10
293,116816678026,0
294,22605854987,20
295,62152188039,60
296,116816678026,0
297,951307352,2190
298,116816678026,0
299,22605854987,20
300,116816678026,0
301,120841842458,70
302,116816678026,0
303,22605854987,20
304,2007283535,2200
305,102805030,194840
306,89380553851,50
307,6446325416,1080
308,22605854987,20
309,58615752610,30
310,589264323,2010
311,89380553851,50
312,35594354229,28300
313,2522655009,460
314,116816678026,0
315,116816678026,0
316,116816678026,0
317,116816678026,0
318,116816678026,0
319,37539059538,40
320,116816678026,0
321,37539059538,40
322,5012362035,2930
323,22605854987,20
324,19638890330,4250
325,116816678026,0
326,120841842458,70
327,855321425,150
328,22605854987,20
329,37539059538,40
330,28443428754,10
331,24154642418,710
332,116816678026,0
333,15663809129,17000
334,22605854987,20
335,22605854987,20
336,116816678026,0
337,22605854987,20
338,254327866275,100
339,22605854987,20
340,37539059538,40
341,69662105145,17460
342,120841842458,70
343,1663954501,1810
344,17156544633,11440
345,116816678026,0
346,116816678026,0
347,1449129226,2110
348,4791226654,39250
349,83923952999,80
350,116816678026,0
351,116816678026,0
352,116816678026,0
353,1654474713,170
354,6343809465,540
355,116816678026,0
356,58615752610,30
357,108635296,97340
358,22605854987,20
359,158947068,218910
360,116816678026,0
361,116816678026,0
362,22605854987,20
363,218034087182,90
364,116816678026,0
365,116816678026,0
366,72384737,127720
367,116816678026,0
368,116816678026,0
369,116816678026,0
370,3562906043,3820
371,116816678026,0
372,114169378,164310
373,62152188039,60
374,243599899890,110
375,15849096187,7860
376,14118349801,13820
377,116816678026,0
378,116816678026,0
379,116816678026,0
380,116816678026,0
381,116816678026,0
382,83923952999,80
