0,47118047488,100
1,234448286846,700
2,37854423156,80
3,474598491972,850
4,979855754824,6650
5,336370226336,930
6,149902934178,530
7,175036511848,450
8,129306662816,400
9,1773743522,92740
10,69689757531,20
11,79346228024,240
12,448403748420,1000
13,73529364411,180
14,786759168548,10850
15,1732686905,81740
16,214041859018,1750
17,524886573893,1260
18,17364926946,23160
19,1738656258,47120
20,73766689998,110
21,506635939642,820
22,192283284619,590
23,76160712235,290
24,1754280351,40710
25,64310630011,90
26,98863273921,360
27,64310630011,90
28,346681537015,800
29,175036511848,450
30,95767934259,1580
31,69689757531,20
32,76340721660,270
33,30037880030,18940
34,133426336182,380
35,968599018009,990
36,1412833128,101630
37,1411240556,142170
38,1697808390,83790
39,203260015365,2200
40,161409540099,480
41,819112056441,1180
42,168133444682,420
43,73766689998,110
44,101537962036,1610
45,69739954230,120
46,219752707362,960
47,183669210849,600
48,253764541111,2110
49,64310630011,90
50,659003188428,3650
51,332549826748,2140
52,356664525586,2310
53,1151740175595,8810
54,98863273921,360
55,158285674417,1940
56,1368805300,154200
57,69689757531,20
58,33757845712,21550
59,125074188039,340
60,1355058414,140130
61,1729469552,60590
62,380613135783,1190
63,595039222417,3050
64,117890170742,310
65,76160712235,290
66,1404349223,152440
67,82962264884,1470
68,172433487525,410
69,34054231870,21440
70,474598491972,850
71,121607819904,330
72,76340721660,270
73,116895037397,1530
74,175036511848,450
75,1748736327,46170
76,218554010715,1830
77,144546924388,17570
78,37854423156,80
79,344520079607,980
80,1085889768881,2690
81,198348460057,2050
82,53845833080,50
83,61624317642,200
84,499289811374,2150
85,1609597074915,4950
86,99186810260,280
87,504899242569,1010
88,70287329309,130
89,38315505795,40
90,161670837424,540
91,218297860150,790
92,94882633896,1660
93,73863745649,160
94,880414860,94950
95,123511719060,17960
96,1766385295,217040
97,187649984,1500000
98,443707955630,1110
99,443707955630,1110
100,121607819904,330
101,163463365841,390
102,1189776095050,8440
103,3812642102,27430
104,1912517554,32230
105,121607819904,330
106,99186810260,280
107,987962594965,1410
108,215901404156,2550
109,1683745927,46710
110,49794521761,70
111,358212295243,1070
112,340591014770,860
113,1090165750560,2710
114,38315505795,40
115,280202184283,650
116,332148087037,1130
117,53845833080,50
118,1227948131226,3320
119,1678943552,292190
120,1699498743,220060
121,938430745398,1320
122,130008165856,550
123,393017867103,920
124,77299171633,190
125,129306662816,400
126,75792868623,170
127,85571748530,210
128,184994047090,670
129,74283611302,140
130,1764472493,225490
131,73863745649,160
132,278207394600,1860
133,129306662816,400
134,1685169758,204230
135,76340721660,270
136,145199916688,460
137,61624317642,200
138,59463239703,60
139,216393368321,510
140,75792868623,170
141,98863273921,360
142,85571748530,210
143,277785468679,830
144,233421425952,620
145,1754918695,216950
146,64664455215,150
147,38315505795,40
148,595253085472,3160
149,1741871106,57230
150,1704484119,86040
151,20776558214,22740
152,1361945274,132810
153,117890170742,310
154,1396353437,130890
155,74283611302,140
156,61624317642,200
157,344371763397,1510
158,679679411575,4020
159,261482779323,910
160,73529364411,180
161,202265185959,2080
162,176489498787,1650
163,332148087037,1130
164,354081400421,870
165,121263959740,320
166,47118047488,100
167,671408717936,4240
168,1354309231300,4010
169,82450296877,30
170,415506747389,770
171,161670837424,540
172,328266871537,840
173,176489498787,1650
174,496195045699,1150
175,1396332208,146520
176,1726608841,41720
177,161670837424,540
178,1896345873,32610
179,168133444682,420
180,585816142,33840
181,234621676560,640
182,64310630011,90
183,82450296877,30
184,121607819904,330
185,73529364411,180
186,1644587903176,1200
187,1711446849,205190
188,1715743792,215490
189,70287329309,130
190,95767934259,1580
191,215901404156,2550
192,44084310405,20840
193,75792868623,170
194,64664455215,150
195,70287329309,130
196,99186810260,280
197,506635939642,820
198,1257567613428,6140
199,88352444124,220
200,49794521761,70
201,640693161511,1230
202,82450296877,30
203,406550709138,720
204,336370226336,930
205,455768581496,940
206,37854423156,80
207,97539890672,260
208,1356554910,180160
209,125074188039,340
210,1373729871008,4100
211,462484638687,890
212,37854423156,80
213,73766689998,110
214,64664455215,150
215,1726163684,47710
216,814532841884,10440
217,263961540453,680
218,1346615402,189220
219,1694232216,291270
220,69739954230,120
221,69739954230,120
222,59463239703,60
223,348408266316,1140
224,1736280712,239090
225,59463239703,60
226,1368031819,160890
227,1418092173,177170
228,76160712235,290
229,346681537015,800
